.id,headline,description,source,date
265,"Barcelona Blowback: Huawei's 5G Triumph, Or 5G Doom?","Huawei's 5G secret sauce includes low capital and labor costs, backed by Chinese government-subsidized loans. That combination has ...",Forbes,5. März 2019
265,MWC 2019 – Pourquoi il ne faut pas acheter un smartphone 5G en ...,"L'année 2019 du Mobile World Congress aura indéniablement été celle de la 5G. Pourtant, acquérir un smartphone 5G en 2019 risque encore ...",Les Numériques,1. März 2019
265,"Austrian Operators Plot 5G Plans, but Grumble About Newcomers",Austria's three established mobile network operators were quick to trumpet their 5G ambitions after each secured 5G-specific spectrum during ...,SDxCentral,8. März 2019
266,A1 bringt 5G-Ausbau gemeinsam mit Nokia über die Bühne,Erst vor wenigen Wochen waren die 5G-Lizenzen von der staatlichen Telekombehörde RTR versteigert worden. A1 hatte sich dabei (abermals) ...,derbrutkasten.com,25. März 2019
266,Österreich: Telekom nimmt erste 5G-Netze im ländlichen Raum in ...,"Während in Deutschland noch nicht mal die Versteigerung der 5G-Frequenzen abgeschlossen ist, gehen in Österreich heute schon die ersten ...",Notebookcheck,26. März 2019
266,Lega - Italienische Regierung will bei 5G-Ausbau Mitspracherecht,Private wie staatliche Unternehmen sollen die Regierung über den Kauf von 5G-Technologie bei nicht in der EU ansässigen Lieferanten ...,Reuters Deutschland,20. März 2019
266,Autonomer LKW ohne Fahrer mit 5G jetzt in Schweden unterwegs,"Während in Deutschland noch nicht mal die 5G-Frequenzen versteigert sind, fährt in Schweden jetzt schon der erste autonome LKW, der dank ...",Notebookcheck,16. März 2019
266,Samsung: Galaxy S10 mit 5G startet am 5. April,"Der Starttermin für das Samsung Galaxy S10 in der 5G-Version wurde für den 5. April bekannt gegeben. Es dürfte keinen überraschen, dass ...",Notebookcheck,21. März 2019
266,Merkel gegen formalen Ausschluss von Huawei von 5G-Aufbau,Berlin (Reuters) - Kanzlerin Angela Merkel hat sich gegen den Ausschluss des chinesischen Herstellers Huawei vom Aufbau des deutschen ...,Reuters Deutschland,19. März 2019
266,How America Can Still Win The Battle For 5G,"Future wireless 5G networks spanning the planet will enable everything from AI-supported phones and driverless cars to the smart grid, as well ...",Forbes,26. März 2019
266,Que va apporter la 5G en ville ?,"Alors que la 5G entre en phase de test, les différents acteurs nous promettent un nouveau paradigme, et pas seulement des débits plus ...",Les Numériques,20. März 2019
266,"No, that iOS 12.2 update did not just give 5G to your AT&T iPhone","Sorry, AT&T iPhone users. We hate to break it to you but just because you downloaded iOS 12.2 doesn't mean that your iPhone 8, 8 Plus, X, XR ...",USA TODAY,25. März 2019
266,"No, you don't have a 5G phone yet – US consumers are uninformed ...",This is an excerpt from a story delivered exclusively to Business Insider Intelligence Apps and Platforms Premium subscribers. To receive the ...,Business Insider,21. März 2019
267,"Regierung begrüßt ""Dynamik"" der 5G-Auktion",Berlin (Reuters) - Die Bundesregierung hat sich positiv über den Verlauf der Frequenzversteigerung für den neuen Mobilfunkstandard 5G ...,Reuters Deutschland,5. Apr. 2019
267,Hannover Messe 2019: Künstliche Intelligenz und 5G im Fokus,"Hannover Messe 2019: Künstliche Intelligenz und 5G im Fokus .... die Entwicklung künstlicher Intelligenz sowie der Mobilfunkstandard 5G, den ...",euronews,1. Apr. 2019
267,Samsung Galaxy S10 5G ab 5. April erhältlich,"Das Samsung Galaxy S10 5G kommt kommenden Freitag, also am 5. April 2019, in die Läden - zumindest in koreanische. Deutsche Nutzer ...",Notebookcheck,1. Apr. 2019
267,"S.Korea first to roll out 5G services, beating US and China","SEOUL, April 3 (Reuters) - South Korea will become the first country to commercially launch fifth-generation (5G) services on Friday as it rolls ...",Reuters,3. Apr. 2019
267,What is 5G?,"As South Korean firms claim to have beaten their US rivals to become the first to roll out a super-fast 5G mobile network, we explain what ...",The Guardian,4. Apr. 2019
267,"Verizon's 5G network is blazing fast, but it barely exists","I've spent the past 18 hours in Chicago not feasting on hot dogs or deep-dish pizza, but kicking the tires on Verizon's just-launched 5G mobile ...",The Verge,4. Apr. 2019
267,"AT&T just turned its 5G network on in 7 new cities, but you'll still ...","AT&T announced seven new cities where the company's 5G network has been activated, raising the count to a total of 19 cities in the US with ...",Business Insider Nordic,9. Apr. 2019
267,Who was first to launch 5G? Depends who you ask,NEW YORK/SEOUL (Reuters) - When it comes to who triumphed in the multi-billion dollar global race to launch the world's first 5G next ...,Reuters,5. Apr. 2019
267,5G is still just hype for AT&T and Verizon,AT&T and Verizon had big 5G-related announcements this week: AT&T published speed test results that seemingly validated its network ...,The Verge,5. Apr. 2019
267,The arrival of 5G: Everything you need to know but were afraid to ask,5G is the next generation of mobile connectivity which succeeds the current ... Vodafone set to launch commercial 5G network in fourth quarter ...,Irish Times,28. März 2019
268,Erster Blick auf das Oppo Reno 5G: Das erste 5G-Smartphone in der ...,"«Vor zwei Jahren hatten 5G-fähige Geräte noch die Grösse eines Kühlschranks, ein Jahr später dann die eines Getränkeharasses» – Klaus ...",Techgarage (Blog),12. Apr. 2019
268,Exploring the Future of 5G and Journalism,We believe 5G's speed and lack of latency could spark a revolution in digital journalism in two key areas: how we gather the news and how we ...,New York Times,11. Apr. 2019
268,Why 5G Won't Replace Fiber or Cable Broadband,"If you've been reading the headlines about the 5G revolution and imagining smart home installations free of splicing and connecting cable, ...",CEPro,11. Apr. 2019
268,AT&T's 5G E marketing ploy is turning out to be a disaster,"AT&T may have just amicably settled a false advertising lawsuit with Sprint over its “5G Evolution” branding, but the company's apparent ...",The Verge,22. Apr. 2019
268,US establishes $20.4 billion fund to bring 5G to rural America: What ...,"10, further opening up the airwaves that can be deployed by commercial 5G wireless operators. This would be the largest spectrum auction in ...",USA TODAY,12. Apr. 2019
268,"5G access key to competing globally, says Former Homeland ...","The United States and China are in a race to build 5G networks, the next generation of wireless network that will enable faster data speeds and ...",Atlantic Council (blog),23. Apr. 2019
268,Japanese operators gear up for 2020 5G launch,Japan's Ministry of Internal Affairs and Communications has requested that operators build out 5G services in major metropolitan centers as ...,FierceWireless,11. Apr. 2019
268,Japan's 5G Future Takes Shape,Japan's 5G prospects are coming into view as the country's Ministry of Internal Affairs and Communications has allocated and assigned ...,SDxCentral,15. Apr. 2019
268,Britain to allow Huawei restricted access to 5G network,"GLASGOW, Scotland (Reuters) - Britain will allow Huawei Technologies a restricted role in building parts of its 5G network, seeking a middle ...",Reuters,23. Apr. 2019
268,"5G Vs. 5GE Vs. 4G LTE: Quick Compare -- Verizon, AT&T, T-Mobile ...",First things first: one of the most important things to remember is that you will need a new 5G-capable device (with new chips) to tap into the ...,Forbes,14. Apr. 2019
270,Samsung Galaxy S10: 5G-Variante kommt am 14. Juni in die Schweiz,"Nachdem OPPO, Xiaomi und Huawei bereits 5G-fähige Smartphones auf den Schweizer Markt gebracht haben, ist nun auch das ...",Techgarage (Blog),16. Mai 2019
270,The Promises and Pitfalls of 5G Technology,"As the next generation in wireless technology, 5G promises to boost data speeds by up to 100 times, making it competitive with the fastest wired ...",BRINK,16. Mai 2019
270,Samsung Galaxy Note 10 Pro 5G (SM-N976V): 19:9-Displayformat ...,Anfang Herbst wird Samsung das Galaxy Note 10 in verschiedenen Modellvarianten als Nachfolger des Galaxy Note 9 auf den Markt bringen.,Notebookcheck,13. Mai 2019
270,"Five questions about 5G, answered","There is a lot of 5G hype — too much, actually — and it's much more complicated than the transition to 4G was. On top of complicated ...",The Verge,17. Mai 2019
270,Shining a Light on 5G Industry Progress,"At the epicenter of this revolution is the next generation wireless technology known as 5G. Indeed, while AI, cloud computing, advanced ...",Samsung Newsroom US (press release),13. Mai 2019
270,Are we there yet? The multiple phases of 5G (Reader Forum),It's been a busy time for 5G launches. It started with Verizon and AT&T towards the end of 2018 followed by a flurry of recent announcements ...,RCR Wireless News,19. Mai 2019
270,ZTE works with 40+ global operators for 5G cooperation and testing,"With the rapid growth of network traffic demand, the 5G commercialization process is also accelerating, and many operators around the world ...",RCR Wireless News,17. Mai 2019
270,Verizon's 5G network is now hitting gigabit download speeds,"What a difference a few weeks can make. Last month, I came to Chicago for the launch of Verizon's 5G network, which is now live both here ...",The Verge,16. Mai 2019
270,Ookla Launches An Interactive Map Showing All The 5G Networks In ...,5G is the next big thing in wireless technology and when it's fully implemented it really will be a big thing. With speeds in the neighborhood of ...,Forbes,15. Mai 2019
270,"Who Is 'Really' Leading In Mobile 5G, Part 1: Tech Innovations And ...","Note: Moor Insights & Strategy analyst Anshel Sag contributed significantly to this article. 5G is a new technology that everyone, including U.S. ...",Forbes,15. Mai 2019
271,Oppo Reno 5G,"We're just not sure you should buy this instead of the Oppo Reno 10X Zoom, which is largely the same but without 5G. If it was £50 extra ...",Notebookcheck,24. Mai 2019
271,What is 5G and when can I get it in the UK?,"After years of hype, the switch will be flicked on the UK's first 5G network on 30 May. Network operator EE, part of BT, will be first out of the ...",The Guardian,24. Mai 2019
271,Nokia reaches 42 commercial 5G deals globally,"Nokia confirmed it has already signed a total of 42 commercial 5G deals with operators around the world, of which 22 are with named ...",RCR Wireless News,4. Juni 2019
271,EE launches UK's first 5G network in six cities,"Mobile carrier EE has launched the UK's first 5G network in six cities, ushering in a new era of connectivity for not only our smartphones, but a ...",TechRadar,30. Mai 2019
271,"Wait, why the hell is the 'race to 5G' even a race?","I have a dumb question that no one seems capable of answering directly: Why is 5G a race? Everyone — the wireless industry, Democrats, ...",The Verge,23. Mai 2019
271,What 5G Means for Energy,"5G, the Fifth Generation of mobile wireless technologies, is somewhere in the hype cycle. There has been much conversation about 5G, and it ...",Council on Foreign Relations (blog),31. Mai 2019
271,Sprint 5G: Testing Sprint's new network in Dallas,"Sprint and its carrier competitors have spent much of the last two years building anticipation for 5G. Now that 5G is here, it's hard to tell if the ...",Android Authority,30. Mai 2019
271,"Sprint's 5G network isn't as fast as Verizon's, but it actually has range",How fast do you want 5G to be? What kind of data speed do you need to see before you can justify upgrading to a 5G phone? Having spent ...,The Verge,3. Juni 2019
271,Inside the Controversial Company Helping China Control the Future ...,The race to roll out 5G is the most consequential fight for global technological supremacy since the U.S. battled the Soviet Union to put a man ...,TIME,23. Mai 2019
271,Why 5G Isn't Just Faster 4G,"Last month Barclays Bank put out a report on how British business didn't understand 5G, and what the failure to grasp the opportunities was ...",Forbes,25. Mai 2019
272,OnePlus-Boss Pete Lau: Deutschland sollte Chancen von 5G nutzen,"Die Auktion rund um die 5G-Frequenzvergabe in Deutschland ist beendet. Mit dem Neuling 1&1 Drillisch, der Deutschen Telekom, Telefonica ...",Notebookcheck,14. Juni 2019
272,Industrie fordert nach 5G-Auktion raschen Ausbau der Mobilfunknetze,Berlin (Reuters) - Die deutsche Industrie fordert nach der Versteigerung der 5G-Frequenzen einen zügigen Ausbau der Mobilfunknetze.,Reuters Deutschland,13. Juni 2019
272,Xiaomi Mi Mix 3 5G,Mit dem Xiaomi Mi Mix 3 5G lanciert der chinesische Hersteller ein sehr kräftiges Android-Smartphone mit aktueller Hard- und Software.,Notebookcheck,18. Juni 2019
272,China gibt früher als erwartet Startschuss für 5G-Aufbau,Shanghai/Hongkong (Reuters) - China gibt früher als erwartet grünes Licht für den Aufbau kommerzieller 5G-Mobilfunknetze. Das Ministerium ...,Reuters Deutschland,6. Juni 2019
272,ZTE Axon 10 Pro: 5G-Smartphone erscheint offiziell im Juli,"Jetzt ist es offiziell: Über ihren offiziellen Weibo-Account haben ZTE angekündigt, dass sie das Axon 10 Pro 5G im Juli in China vorstellen ...",Notebookcheck,14. Juni 2019
272,"Kuo: iPhones 2020 mit neuen Größen, 5G & OLED-Displays","Demzufolge sollen sich die Bildschirmgrößen der Geräte deutlich verändern, während einige Modelle 5G und alle OLED-Displays erhalten ...",Notebookcheck,17. Juni 2019
272,17 predictions about 5G networks and devices,"“As market after market switches on 5G, we are at a truly momentous point in time. No previous generation of mobile technology has had the ...",Network World,18. Juni 2019
272,5 things about 5G more important than the speed,"5G is here, but if you think it's all about ultra-quick downloads and web pages that are faster to load, you're only half-right. New 5G cells will be ...",TechRadar India,14. Juni 2019
272,"A week with the UK's first 5G network: speed, coverage, and more","British network operator EE turned on the UK's first 5G network late last month in London and many other cities. As a London resident, I've had ...",The Verge,17. Juni 2019
272,Europe's 5G to cost $62 billion more if Chinese vendors banned ...,PARIS (Reuters) - A ban on buying telecoms equipment from Chinese firms would add about 55 billion euros ($62 billion) to the cost of 5G ...,Reuters,7. Juni 2019
273,Samsung Galaxy Fold kommt auch als 5G-Variante,"Wenn man schon 2.000 Euro für ein Smartphone/Tablet ausgibt, sollte es doch wenigstens gleich in allen zukünftigen 5G-Netzen surfen ...",Notebookcheck,25. Juni 2019
273,"Huawei: Mate 30 5G startet im Dezember, potentiell mit 1 mm Rändern","Zumindest in Russland wird Huawei sein Mate 30 mit 5G-Modem im Dezember auf den Markt bringen, wurde nun in einer Konferenz zum ...",Notebookcheck,29. Juni 2019
273,Mate 20 X 5G: Erstes Smartphone von Huawei mit 5G-Unterstützung ...,"Mit dem Huawei Mate 20 X 5G ist in Deutschland jetzt das erste Huawei-Smartphone verfügbar, das den neuen Mobilfunkstandard ...",Notebookcheck,2. Juli 2019
273,Samsung Galaxy S10 5G: 5G-Handy ab sofort in Deutschland ...,Samsung verkauft ab sofort das Galaxy S10 5G als sein erstes 5G-fähiges Smartphone in Deutschland. Das Samsung Galaxy S10 5G ist über ...,Notebookcheck,24. Juni 2019
273,THE GLOBAL 5G LANDSCAPE: An inside look at leading 5G ...,"THE GLOBAL 5G LANDSCAPE: An inside look at leading 5G markets, key players, and how they are defining the future of connectivity.",Business Insider,20. Juni 2019
273,China expected to invest over 150 bln USD in 5G network through ...,"NEW YORK, July 1 (Xinhua) -- China is expected to invest more than 150 billion U.S. dollars in its 5G network through 2025, with 5G wireless ...",Xinhua,1. Juli 2019
273,Best 5G Hotspots in 2019,"5G connectivity, in its early days, makes a lot of sense with a hub that you can place in a good location and use with multiple devices thanks to ...",Android Central,20. Juni 2019
273,"T-Mobile's 5G network can't yet top Verizon's speed, but it has ...",T-Mobile's 5G network is now up and running in several US cities. This initial phase of the carrier's 5G strategy uses the same sort of ...,The Verge,1. Juli 2019
273,T-Mobile Announces 5G in 6 Cities: We Have The Maps,"T-Mobile is putting its cards on the table. Unlike AT&T and Verizon, which have hidden the extent of their 5G buildouts so far, T-Mobile is ...",PCMag.com,26. Juni 2019
273,Verizon's 5G network is coming to Denver today and Providence on ...,"Verizon's 5G service is switching on today in Denver, Colorado, and it will be available in Providence, Rhode Island, starting on July 1st.",The Verge,27. Juni 2019
274,La 5G débarque à Monaco (et Huawei est ravi),La France lance aujourd'hui l'attribution des futurs réseaux 5G auprès des opérateurs mobiles. Monaco a déjà inauguré le sien. Télécoms ...,L'Obs,16. Juli 2019
274,"Vodafone launches 5G in Germany, challenges D.Telekom on price","FRANKFURT (Reuters) - Vodafone said on Tuesday it was launching 5G services in Germany, taking on Deutsche Telekom by offering ...",Reuters,16. Juli 2019
274,"Israel holds 5G mobile network tender, aims for 2020 launch","JERUSALEM (Reuters) - Israel launched a tender for fifth-generation (5G) cellular frequencies on Sunday, hoping discounts to cash-strapped ...",Reuters,14. Juli 2019
274,The 5G Health Hazard That Isn't,"To no small degree, the blossoming anxiety over the professed health risks of 5G technology can be traced to a single scientist and a single ...",The New York Times,15. Juli 2019
274,What will 5G roaming look like?,"Swisscom, using network kit from Ericsson, launched 5G services in ... the only operator of the trio that detailed how much 5G roaming will cost.",RCR Wireless News,16. Juli 2019
274,Marek's Take: Four myths that will hinder 5G growth,5G networks around the globe are in their infancy. It will be at least a few more years before 5G coverage reaches beyond urban city centers ...,FierceWireless,15. Juli 2019
274,5G in five (not so) easy pieces,"Throughout the world, ink is being spilled and electrons exercised in a frenetic focus on fifth generation wireless technology, or 5G. The 5G ...",Brookings Institution,11. Juli 2019
274,New Cyber Brief: Securing 5G Networks: Challenges and ...,A woman walks past a billboard reading '5G is here' on day one of the Mobile World Congress (MWC) Shanghai 2019 at the Shanghai New ...,Council on Foreign Relations (blog),15. Juli 2019
274,"No technical reason to exclude Huawei as 5G supplier, says UK ...","Though the committee does go on to recommend the government mandate the exclusion of Huawei from the core of 5G networks, noting that ...",TechCrunch,15. Juli 2019
274,Norway's Telenor CEO sees decision on 5G supplier in fourth quarter,"OSLO (Reuters) - Telenor expects to decide on its supplier of 5G technology in the fourth quarter of 2019, its CEO told Reuters, despite having ...",Reuters.com,15. Juli 2019
275,Samsung Galaxy S10 5G,Das Samsung Galaxy S10 5G wird auf beiden Seiten von Corning Gorilla Glas 6 geschützt und ist genauso schwer wie das Galaxy S10+ in der ...,Notebookcheck,29. Juli 2019
275,"Endlich gut: Nokia 9.1 mit besserer Penta-Cam, Snapdragon 855 ...","Dem Snapdragon 855 zur Seite stehen soll auch ein 5G-Modem, das Frontdesign dürfte mit einem Displayloch für die Selfie-Cam randloser ...",Notebookcheck,29. Juli 2019
275,Samsung Galaxy S10: Smartphone überhitzt im 5G-Betrieb,"Einem aktuellen Test zufolge können sich Smartphones mit 5G-Modem durch Datenübertragungen so stark aufheizen, dass diese auf ...",Notebookcheck,19. Juli 2019
275,Vivo iQOO Pro 5G Gamer-Handy kommt im August,Geheimnis gelüftet: Vivos Sublabel iQOO bringt sein für Q3/2019 avisiertes 5G-Smartphone tatsächlich im August diesen Jahres auf den Markt.,Notebookcheck,30. Juli 2019
275,Minenfeld 5G: Europa auf dem Weg zur Technologie-Kolonie?,Die EU will eine gemeinsame 5G-Politik und bat die Mitgliedsstaaten um nationale Risikoberichte. Bis auf vier sind bislang alle Staaten dieser ...,Euronews,19. Juli 2019
275,Info-Offensive: Huawei veröffentlicht Erklärvideo zu 5G-Strahlung,"ein Erklärvideo mit dem Namen «Is radiation from 5G safe?» – «ist 5G-Strahlung sicher?» – publiziert. Das sechsminütige englische Video, das ...",Techgarage (Blog),18. Juli 2019
275,Black Shark: CEO kündigt 5G-Handy für 2020 an,"Die Gamer-Handy-Marke Black Shark hat angekündigt, an einem schnellen 5G-Handy für Mobile Gamer zu arbeiten. Das neue Black Shark ...",Notebookcheck,22. Juli 2019
275,Xiaomi Mi Mix 4 5G bereits zertifiziert?,Bei der Tenaa der chinesischen Zulassungsbehörde MIIT wurde ein neues Smartphone mit 5G von Xiaomi entdeckt. Um welches mysteriöse ...,Notebookcheck,30. Juli 2019
275,US telecoms' battle toward 5G rollout is leading to better network ...,It remains to be seen if this enhanced capacity will be sufficient once consumers start to send more data wirelessly via fully ramped up 5G ...,Business Insider UK,22. Juli 2019
275,Ericsson and Swisscom bring 5G indoors,"Having initially taken its 5G network live in 102 locations in 54 towns, Swisscom plans to expand quickly in major cities, tourist areas and across ...",Ericsson (press release) (blog),22. Juli 2019
276,5G beim ZDF: Geld verdienen mit Strahlengegnern?,"Das Thema 5G polarisiert natürlich – damit der Zuschauer sich seine Meinung bilden kann, muss er aus aber die Argumente beider Seiten ...",Tarnkappe.info (Blog),1. Aug. 2019
276,"Samsung Galaxy Note 10+ 5G hat die beste Kamera, schlägt ...",Das Samsung Galaxy Note 10+ 5G ist das jüngste Flaggschiff-Smartphone des südkoreanischen Branchenriesen. Neben einem riesigen 6 ...,Notebookcheck,13. Aug. 2019
276,Huawei: Das Mate 30 und Mate 30 Pro mit 5G werden am 19 ...,"Wie wir ebenfalls bereits schon erfahren haben, wird das Mate 30 mit einem 5G Modem ausgestattet sein. Offen ist noch, ob nur das Mate 30 ...",Techgarage (Blog),11. Aug. 2019
276,What is dual connectivity and why is it important for 5G?,Non-standalone 5G networks rely on an LTE core and radio access network with the addition of a 5G carrier whereas standalone 5G is built on ...,RCR Wireless News,12. Aug. 2019
276,"Cisco recommits $5 billion to 5G, prepares employees for next gen ...","Cisco has been focusing its 5G energy on the enterprise side of things, and just last week recommitted on its plan to invest $5 billion in 5G ...",RCR Wireless News,12. Aug. 2019
276,"5G : d'après Huawei, 58 % de la population mondiale sera couverte ...","La 5G sera accessible à 58% de la population mondiale dès 2025, annonce Huawei dans un vaste rapport dédié aux évolutions ...",Phonandroid,8. Aug. 2019
276,Why the road to 5G might be longer than expected,"Excitement around 5G pervades the enterprise, with many expecting an imminent rollout of the new wave technology. However, these ...",TechRepublic,2. Aug. 2019
276,Sprint adds a new 5G device to its line up,"Sprint has announced its fourth 5G device, a smartphone developed by global mobile technology company OnePlus. The device will be added ...",RCR Wireless News,7. Aug. 2019
276,Where do the major US carriers stand in deploying 5G?,"All four major U.S. carriers are officially in the 5G game. While AT&T appears to be leading the pack with the most cities deployed, it is clear that ...",RCR Wireless News,6. Aug. 2019
276,Bharti says India is still 12-18 months away from 5G: Report,"Indian mobile carriers will require another 12 to 18 months in order to deploy 5G networks across the country, Akhil Gupta, vice chairman of ...",RCR Wireless News,8. Aug. 2019
277,"5G, die neue Mobilfunk-Generation","Das „Supernetz“ 5G wird unser Leben in Zukunft völlig verändern, versprechen Mobilfunkkonzerne – mit selbstfahrenden Autos, dem Internet ...",Addendum,18. Aug. 2019
277,Vivo IQOO Pro (5G): Gaming-Smartphone mit 5G vorgestellt,"Vivo hat mit dem IQOO Pro ein neues Gaming-Smartphone vorgestellt, von dem es auch eine 5G-Version geben wird. Als Prozessor kommt der ...",Notebookcheck,23. Aug. 2019
277,Samsung Galaxy Note 10+ 5G überrascht mit selbstheilendem Display,"Diesmal muss sich die teuerste Samsung Galaxy Note 10-Variante mit integriertem 5G-Modem im Kratz-, Burn- und Bendtest bewähren, ...",Notebookcheck,23. Aug. 2019
277,Samsung Galaxy Note10+ 5G,"The Note 10 Plus 5G is an incredibly powerful smartphone, boasting top-shelf hardware, elegant design, and the S-Pen that adds something ...",Notebookcheck,26. Aug. 2019
277,Kooperation bei 5G-Netzaufbau in China - Möglicher Rückschlag für ...,Hongkong (Reuters) - In China wollen Mobilfunkbetreiber beim Aufbau kommerzieller 5G-Netze kooperieren. Die Pläne könnten dem ...,Reuters Deutschland,22. Aug. 2019
277,Three UK's 5G home broadband is super fast but inconsistent,"Home Wi-Fi speeds can be difficult to understand at the best of times, but as I've been testing Three UK's new 5G home broadband package ...",The Verge,27. Aug. 2019
277,How will 5G impact retail - and how soon?,"I'm something of a 5G curmudgeon - it's hard not to be. Wireless carriers push bogus 5G claims, assuming an ""always connected"" broadband ...",Diginomica,15. Aug. 2019
277,GSA reports 100 announced 5G devices,"Last week, the Global mobile Suppliers Association (GSA)'s August 2019 5G Ecosystem Report confirmed that the number of announced 5G ...",RCR Wireless News,20. Aug. 2019
277,Tout est-il à jeter dans la 5G ?,La couverture médiatique concernant l'arrivée de la 5G reste actuellement dominée par les craintes sanitaires et géopolitiques qu'elle suscite.,The Conversation FR,25. Aug. 2019
277,5G deployment–5 commandments for success (Reader Forum),Thus it is absolutely critical that operators plan correctly and employ best practices for their 5G deployments. But most seem woefully ...,RCR Wireless News,16. Aug. 2019
279,Unbeeindruckt von Trump? Huawei setzt bei 5G auf Europa,Nach dem Heimatmarkt China ist Europa der wichtigste Investment-Markt und Standort für Huawei in Sachen 5G-Technologie und -Infrastruktur ...,derbrutkasten.com,18. Sept. 2019
279,Proteste gegen 5G in der Schweiz,"Vor dem Parlament kritisierten sie eine ""Zwangsbestrahlung"", die aus ihrer Sicht durch die Errichtung weiterer 5G-Antennen verursacht wird.",Euronews,22. Sept. 2019
279,Huawei denkt an den Verkauf seiner 5G-Technologien,"Huawei hat bestätigt, dass es Pläne gibt, das umstrittene 5G-Knowhow des Unternehmens an einen westlichen Käufer abzugeben, um die ...",Notebookcheck,13. Sept. 2019
279,Xiaomi Mi 9 Pro: 5G-Flaggschiff beschleunigt nicht nur den Datenfunk,"Xiaomi stellte in China heute das Mi 9 Pro vor, eine stark gepimpte Version des bekannten Mi 9, welche nicht nur ein 5G-Modem bietet, auch ...",Notebookcheck,24. Sept. 2019
279,Samsung Galaxy Fold 5G: Einmalige Display-Reparatur für 149 US ...,"Nach dem Debakel bei der ersten Version des Galaxy Fold, versucht der südkoreanische Konzern Samsung potentielle Kunden des neuen ...",Notebookcheck,24. Sept. 2019
279,KI und 5G als Gesprächsthemen bayerischer Unternehmen in ...,"Oslo, Stockholm, 21. September 2019. Rund 40 bayerische Unternehmer, Politiker und Multiplikatoren informierten sich vom 18. bis 21.",BusinessPortal Norwegen,20. Sept. 2019
279,"5G in Singapore: With enterprise focus, going with straight-to ...",In May the country's Infocomm Media Development Authority detailed its vision for consumer and enterprise 5G use cases and detailed the ...,RCR Wireless News,17. Sept. 2019
279,Ericsson: '5G is not a single thing',"According to Linder, a lot of this flexibility will come from the fact that 4G and 5G will coexist for much longer than previous generations of ...",RCR Wireless News,19. Sept. 2019
279,5G in Singapore: Singtel focusing on collaborative approach to use ...,"AS 5G in Singapore takes shape, the state telecoms regulator has mapped a plan to provide spectrum allocations in support of at least two ...",RCR Wireless News,18. Sept. 2019
279,The debate around 5G's safety is getting in the way of science,"Every decade or so, like clockwork, a new technology comes along that changes the way we use our phones. And now, imminently, that technology is 5G.",Quartz,23. Sept. 2019
280,Samsung Galaxy Note10 5G,"The Note 10 Plus 5G is an incredibly powerful smartphone, boasting top-shelf hardware, elegant design, and the S-Pen that adds something ...",Notebookcheck,1. Okt. 2019
280,"TCL: Blackberry 5G Smartphone, Foldable Displays","Auf der CCS Insight London gab der GM fürs TCL-Marketing darüber Auskunft, wie es mit Blackberry 5G und faltbaren Displays weiter geht.",Notebookcheck,4. Okt. 2019
280,Samsung Galaxy A90 5G,"Mit dem Galaxy A90 5G bringt Samsung sein mit Abstand günstigstes 5G-Smartphone heraus, das dem Galaxy S10 den Rang ablaufen könnte ...",Notebookcheck,2. Okt. 2019
280,Samsung Galaxy Fold 5G ab dem 18. Oktober in der Schweiz ...,"Oktober soll das Galaxy Fold in begrenzter Menge bei Swisscom, Salt und Sunrise in einer 5G-Version zu kaufen sein. Für CHF 2'100 ...",Techgarage (Blog),3. Okt. 2019
280,"Who's winning the race to 5G? Uh, no one","Even if you've absorbed nothing else about 5G, you almost certainly know these three things: There's a race to build it. China is winning. And that should make ...",Quartz,26. Sept. 2019
280,Verizon lights up 5G in (parts of) NYC,"Verizon this week announced that it has finally begun to flip the switch on its 5G network in parts of New York City, along with Panama City and ...",TechCrunch,26. Sept. 2019
280,The Real 5G Winner Could Be China,"The technology industry is counting on fifth-generation wireless, or 5G, to be the next big growth driver for all kinds of new products, from ...",Barron's,4. Okt. 2019
280,"Cisco believes 5G will benefit rural UK, but will it?","As 5G networks continue to sweep across the world promising to bring a new era of connectivity to consumers and enterprise users, ...",RCR Wireless News,8. Okt. 2019
280,Goldman Sachs boosts estimates for 2020 5G device sales,"Following Verizon's announcement that it has officially turned on 5G in parts of New York City, Boise, Idaho and Panama City, Florida and as ...",RCR Wireless News,2. Okt. 2019
280,"US Cellular to launch 5G in Iowa, Wisconsin in Q1 2020",US Cellular has announced plans to start offering 5G technology for its customers in Iowa and Wisconsin in the first quarter of 2020.,RCR Wireless News,3. Okt. 2019
281,EU warnt vor Cyber‑Gefahren des 5G‑Standards,Welche Herausforderungen stehen uns in der 5G-Welt bevor? Die EU legt einen Risiko-Bericht über den neuen 5G-Standard vor.,We Live Security (Blog),15. Okt. 2019
281,MediaTek: Mittelklassechips mit 5G im 2. Quartal 2020,"MediaTek hat sein Helio M70 5G Modem im Mai vorgestellt, allerdings warten wir seitdem noch immer auf eine Enthüllung des kompletten ...",Notebookcheck,22. Okt. 2019
281,Xiaomi Mi 9 Pro 5G,Das neue Mi 9 Pro 5G startet in China offiziell erst am 31. Oktober. Xiaomi hat mit dem größeren Akku einen der Hauptkritikpunkte des Mi 9 ...,Notebookcheck,14. Okt. 2019
281,Bundesregierung - Keine Entscheidung über Huawei/5G,"Zwar werde die Regierung in Kürze einen Sicherheitskatalog verabschieden, in dem Kriterien für die Beteiligung von Firmen an dem 5G-Netz ...",Reuters Deutschland,14. Okt. 2019
